Framework,Subject ID,surf_type,Hemisphere,Metric,Label,Score,Total Triangles
csrf,209127,white,rh,Chamfer Distance,,0.7434207616425903,
csrf,250932,white,rh,Hausdorff Distance,,3.390044354695357,
csrf,237334,white,rh,Hausdorff Distance,,4.369361863902318,
csrf,280739,white,rh,Hausdorff Distance,,4.690751105566916,
csrf,212217,white,rh,Self-Intersections (SIF),,-1,213659
csrf,210011,white,rh,Self-Intersections (SIF),,-1,246380
csrf,209127,white,rh,Hausdorff Distance,,3.911698429476863,
csrf,208226,white,rh,Hausdorff Distance,,5.275371735957582,
csrf,209935,white,rh,Hausdorff Distance,,3.0593800079244353,
csrf,250932,white,rh,Self-Intersections (SIF),,-1,213255
csrf,221218,white,rh,Self-Intersections (SIF),,-1,215684
csrf,212419,white,rh,Hausdorff Distance,,3.4274941172270372,
csrf,275645,white,rh,Self-Intersections (SIF),,-1,213286
csrf,208125,white,lh,Self-Intersections (SIF),,-1,235363
csrf,255639,white,rh,Hausdorff Distance,,3.852023760622777,
csrf,200008,white,lh,Hausdorff Distance,,5.575282740517109,
csrf,207123,white,lh,Self-Intersections (SIF),,-1,275100
csrf,203923,white,lh,Hausdorff Distance,,5.035470199288184,
csrf,285345,white,rh,Hausdorff Distance,,4.183974795600825,
csrf,214423,white,lh,Hausdorff Distance,,8.91383178026769,
csrf,213421,white,lh,Self-Intersections (SIF),,-1,249678
csrf,268749,white,lh,Hausdorff Distance,,4.154252947072809,
csrf,201717,white,lh,Hausdorff Distance,,5.74549579572429,
csrf,231928,white,rh,Hausdorff Distance,,8.214822645257689,
csrf,206222,white,lh,Hausdorff Distance,,5.02089399392715,
csrf,283543,white,lh,Self-Intersections (SIF),,-1,244753
csrf,210617,white,rh,Hausdorff Distance,,4.149220925335844,
csrf,203721,white,rh,Hausdorff Distance,,3.357091101019995,
csrf,204319,white,rh,Chamfer Distance,,0.7397860792211929,
csrf,268749,white,lh,Self-Intersections (SIF),,-1,277571
csrf,202113,white,rh,Chamfer Distance,,0.7776728486365643,
csrf,204016,white,rh,Chamfer Distance,,0.7408147500553628,
csrf,248339,white,rh,Chamfer Distance,,0.7747584210191085,
csrf,223929,white,lh,Hausdorff Distance,,5.557045145080261,
csrf,239944,white,rh,Hausdorff Distance,,5.120861412026373,
csrf,209228,white,rh,Chamfer Distance,,0.7509495164497383,
csrf,201414,white,rh,Self-Intersections (SIF),,-1,217679
csrf,211417,white,rh,Chamfer Distance,,0.7500827095227636,
csrf,268850,white,rh,Chamfer Distance,,0.7569567746528367,
csrf,245333,white,rh,Hausdorff Distance,,3.4951571446374987,
csrf,201515,white,rh,Hausdorff Distance,,6.4556882918275456,
csrf,233326,white,rh,Hausdorff Distance,,6.799454290615711,
csrf,251833,white,lh,Hausdorff Distance,,4.766027947730211,
csrf,270332,white,lh,Self-Intersections (SIF),,-1,294893
csrf,284646,white,rh,Self-Intersections (SIF),,-1,233430
csrf,256540,white,rh,Self-Intersections (SIF),,-1,215724
csrf,220721,white,rh,Self-Intersections (SIF),,-1,247272
csrf,208428,white,rh,Self-Intersections (SIF),,-1,181204
csrf,209329,white,rh,Self-Intersections (SIF),,-1,202784
csrf,211922,white,rh,Hausdorff Distance,,6.663952140704812,
csrf,268850,white,rh,Hausdorff Distance,,3.725911959263717,
csrf,249947,white,rh,Self-Intersections (SIF),,-1,220213
csrf,211417,white,rh,Hausdorff Distance,,3.828079669916972,
csrf,228434,white,rh,Self-Intersections (SIF),,-1,207080
csrf,214625,white,rh,Self-Intersections (SIF),,-1,235298
csrf,237334,white,rh,Self-Intersections (SIF),,-1,216190
csrf,268850,white,rh,Self-Intersections (SIF),,-1,229950
csrf,212823,white,rh,Chamfer Distance,,0.7577410894619343,
csrf,280739,white,rh,Self-Intersections (SIF),,-1,207733
csrf,211922,white,rh,Self-Intersections (SIF),,-1,225607
csrf,209127,white,rh,Self-Intersections (SIF),,-1,219787
csrf,209935,white,rh,Self-Intersections (SIF),,-1,246927
csrf,208226,white,rh,Self-Intersections (SIF),,-1,220336
csrf,212419,white,rh,Self-Intersections (SIF),,-1,225074
csrf,211417,white,rh,Self-Intersections (SIF),,-1,225348
csrf,255639,white,rh,Self-Intersections (SIF),,-1,201531
csrf,200008,white,lh,Self-Intersections (SIF),,-1,215299
csrf,263436,white,rh,Chamfer Distance,,0.7659620285785289,
csrf,227432,white,rh,Chamfer Distance,,0.7732798261038756,
csrf,212015,white,rh,Chamfer Distance,,0.7633137373490939,
csrf,201111,white,rh,Chamfer Distance,,0.7599029161174282,
csrf,200210,white,rh,Chamfer Distance,,0.7726041949265967,
csrf,203923,white,lh,Self-Intersections (SIF),,-1,247882
csrf,285345,white,rh,Self-Intersections (SIF),,-1,215394
csrf,214423,white,lh,Self-Intersections (SIF),,-1,290485
csrf,201717,white,lh,Self-Intersections (SIF),,-1,258351
csrf,257542,white,rh,Chamfer Distance,,0.7605773752126554,
csrf,231928,white,rh,Self-Intersections (SIF),,-1,216001
csrf,203721,white,rh,Self-Intersections (SIF),,-1,210703
csrf,210617,white,rh,Self-Intersections (SIF),,-1,244634
csrf,206222,white,lh,Self-Intersections (SIF),,-1,249123
csrf,204319,white,rh,Hausdorff Distance,,4.846947014561953,
csrf,204016,white,rh,Hausdorff Distance,,3.6121413939703686,
csrf,211114,white,rh,Chamfer Distance,,0.7702817504874033,
csrf,214524,white,rh,Chamfer Distance,,0.7523569962283929,
csrf,223929,white,lh,Self-Intersections (SIF),,-1,326713
csrf,248339,white,rh,Hausdorff Distance,,3.63290621071852,
csrf,202113,white,rh,Hausdorff Distance,,5.381167189801095,
csrf,239944,white,rh,Self-Intersections (SIF),,-1,232030
csrf,209228,white,rh,Hausdorff Distance,,3.141796704036708,
csrf,201515,white,rh,Self-Intersections (SIF),,-1,247976
csrf,251833,white,lh,Self-Intersections (SIF),,-1,263936
csrf,245333,white,rh,Self-Intersections (SIF),,-1,211937
csrf,233326,white,rh,Self-Intersections (SIF),,-1,258741
csrf,212823,white,rh,Hausdorff Distance,,3.2049875396144816,
csrf,263436,white,rh,Hausdorff Distance,,6.108271711067111,
csrf,204319,white,rh,Self-Intersections (SIF),,-1,264187
csrf,227432,white,rh,Hausdorff Distance,,4.834462984257948,
csrf,248339,white,rh,Self-Intersections (SIF),,-1,239519
csrf,212015,white,rh,Hausdorff Distance,,3.605649215472671,
csrf,201111,white,rh,Hausdorff Distance,,4.157181953761157,
csrf,200210,white,rh,Hausdorff Distance,,5.722931579002223,
csrf,257542,white,rh,Hausdorff Distance,,4.307264275975085,
csrf,204016,white,rh,Self-Intersections (SIF),,-1,240604
csrf,211114,white,rh,Hausdorff Distance,,4.413746916798889,
csrf,212823,white,rh,Self-Intersections (SIF),,-1,248412
csrf,263436,white,rh,Self-Intersections (SIF),,-1,240935
csrf,214524,white,rh,Hausdorff Distance,,6.133825327844151,
csrf,202113,white,rh,Self-Intersections (SIF),,-1,248983
csrf,209228,white,rh,Self-Intersections (SIF),,-1,237941
csrf,227432,white,rh,Self-Intersections (SIF),,-1,231442
csrf,201111,white,rh,Self-Intersections (SIF),,-1,241641
csrf,200210,white,rh,Self-Intersections (SIF),,-1,288055
csrf,212015,white,rh,Self-Intersections (SIF),,-1,255747
csrf,257542,white,rh,Self-Intersections (SIF),,-1,239420
csrf,211114,white,rh,Self-Intersections (SIF),,-1,237519
csrf,214524,white,rh,Self-Intersections (SIF),,-1,248197
csrf,212116,white,rh,Chamfer Distance,,0.7604023939023048,
csrf,200109,white,rh,Chamfer Distance,,0.7564324850883279,
csrf,212116,white,rh,Hausdorff Distance,,3.963621465075465,
csrf,200109,white,rh,Hausdorff Distance,,4.302921638182612,
csrf,212116,white,rh,Self-Intersections (SIF),,-1,226605
csrf,200109,white,rh,Self-Intersections (SIF),,-1,239926
csrf,207426,white,rh,Chamfer Distance,,0.749253596889695,
csrf,211720,white,rh,Chamfer Distance,,0.7646331779647946,
csrf,200917,white,rh,Chamfer Distance,,0.7828110197687774,
csrf,211720,white,rh,Hausdorff Distance,,5.062103278146585,
csrf,200917,white,rh,Hausdorff Distance,,7.633892082916897,
csrf,207426,white,rh,Hausdorff Distance,,6.029273689850986,
csrf,211720,white,rh,Self-Intersections (SIF),,-1,268503
csrf,200917,white,rh,Self-Intersections (SIF),,-1,238043
csrf,207426,white,rh,Self-Intersections (SIF),,-1,224571
csrf,257845,white,rh,Chamfer Distance,,0.7492777880964087,
csrf,257845,white,rh,Hausdorff Distance,,3.8699450670366584,
csrf,257845,white,rh,Self-Intersections (SIF),,-1,243546
csrf,202719,white,rh,Chamfer Distance,,0.7354040530827566,
csrf,202719,white,rh,Hausdorff Distance,,3.2444019088970912,
csrf,202719,white,rh,Self-Intersections (SIF),,-1,242506
csrf,205119,white,rh,Chamfer Distance,,0.7844787377940474,
csrf,205119,white,rh,Hausdorff Distance,,3.9737980742185517,
csrf,205119,white,rh,Self-Intersections (SIF),,-1,253449
csrf,208327,white,rh,Chamfer Distance,,0.747452351982137,
csrf,208327,white,rh,Hausdorff Distance,,6.290905070848768,
csrf,208327,white,rh,Self-Intersections (SIF),,-1,294973
csrf,283543,white,rh,Chamfer Distance,,0.750618087027677,
csrf,283543,white,rh,Hausdorff Distance,,4.24744118540134,
csrf,283543,white,rh,Self-Intersections (SIF),,-1,245704
csrf,208125,white,rh,Chamfer Distance,,0.7449139517805539,
csrf,208125,white,rh,Hausdorff Distance,,3.7631914301952283,
csrf,208125,white,rh,Self-Intersections (SIF),,-1,234436
csrf,205826,white,rh,Chamfer Distance,,0.7793199109158384,
csrf,205826,white,rh,Hausdorff Distance,,4.9719882420745005,
csrf,205826,white,rh,Self-Intersections (SIF),,-1,244189
csrf,207628,white,rh,Chamfer Distance,,0.7835802329740248,
csrf,207628,white,rh,Hausdorff Distance,,4.256623314349223,
csrf,207628,white,rh,Self-Intersections (SIF),,-1,258056
csrf,207123,white,rh,Chamfer Distance,,0.7558769922311932,
csrf,207123,white,rh,Hausdorff Distance,,5.43761966288846,
csrf,207123,white,rh,Self-Intersections (SIF),,-1,276483
csrf,200008,white,rh,Chamfer Distance,,0.7480495653393924,
csrf,200008,white,rh,Hausdorff Distance,,2.910512179819959,
csrf,200008,white,rh,Self-Intersections (SIF),,-1,215712
csrf,213421,white,rh,Chamfer Distance,,0.7763902906459944,
csrf,268749,white,rh,Chamfer Distance,,0.7679469335271517,
csrf,268749,white,rh,Hausdorff Distance,,3.7677073232951637,
csrf,268749,white,rh,Self-Intersections (SIF),,-1,281705
csrf,213421,white,rh,Hausdorff Distance,,6.776459179648198,
csrf,213421,white,rh,Self-Intersections (SIF),,-1,251337
csrf,203923,white,rh,Chamfer Distance,,0.7539682428447041,
csrf,203923,white,rh,Hausdorff Distance,,6.187510220059448,
csrf,203923,white,rh,Self-Intersections (SIF),,-1,249270
csrf,201717,white,rh,Chamfer Distance,,0.7636013015938123,
csrf,201717,white,rh,Hausdorff Distance,,7.334121528454203,
csrf,201717,white,rh,Self-Intersections (SIF),,-1,263278
csrf,251833,white,rh,Chamfer Distance,,0.7446297453466499,
csrf,251833,white,rh,Hausdorff Distance,,4.301506950175954,
csrf,251833,white,rh,Self-Intersections (SIF),,-1,270184
csrf,206222,white,rh,Chamfer Distance,,0.757967017761125,
csrf,206222,white,rh,Hausdorff Distance,,3.8228159041349414,
csrf,206222,white,rh,Self-Intersections (SIF),,-1,254067
csrf,270332,white,rh,Chamfer Distance,,0.7727428579225168,
csrf,214423,white,rh,Chamfer Distance,,0.7543951232994904,
csrf,270332,white,rh,Hausdorff Distance,,5.673547687505652,
csrf,214423,white,rh,Hausdorff Distance,,6.074981970954479,
csrf,270332,white,rh,Self-Intersections (SIF),,-1,299824
csrf,214423,white,rh,Self-Intersections (SIF),,-1,293430
csrf,223929,white,rh,Chamfer Distance,,0.7739483723361893,
csrf,223929,white,rh,Hausdorff Distance,,5.655456203098487,
csrf,223929,white,rh,Self-Intersections (SIF),,-1,332965
csrf,293748,pial,lh,Chamfer Distance,,0.860058977309773,
csrf,293748,pial,lh,Hausdorff Distance,,4.819506002812719,
csrf,293748,pial,lh,Self-Intersections (SIF),,-1,195239
csrf,289555,pial,lh,Chamfer Distance,,0.8935488194155283,
csrf,289555,pial,lh,Hausdorff Distance,,7.481411680525291,
csrf,289555,pial,lh,Self-Intersections (SIF),,-1,189131
csrf,297655,pial,lh,Chamfer Distance,,0.9087292501079776,
csrf,297655,pial,lh,Hausdorff Distance,,5.882205670121557,
csrf,297655,pial,lh,Self-Intersections (SIF),,-1,186984
csrf,295146,pial,lh,Chamfer Distance,,0.8827923631394149,
csrf,295146,pial,lh,Hausdorff Distance,,4.698315729705078,
csrf,295146,pial,lh,Self-Intersections (SIF),,-1,215578
csrf,298455,pial,lh,Chamfer Distance,,0.8760417485301324,
csrf,298455,pial,lh,Hausdorff Distance,,6.575237434069572,
csrf,298455,pial,lh,Self-Intersections (SIF),,-1,243413
csrf,287248,pial,lh,Chamfer Distance,,0.8750201022650851,
csrf,287248,pial,lh,Hausdorff Distance,,6.084683635905729,
csrf,287248,pial,lh,Self-Intersections (SIF),,-1,245551
csrf,290136,pial,lh,Chamfer Distance,,0.862714602104985,
csrf,290136,pial,lh,Hausdorff Distance,,5.747087553507913,
csrf,290136,pial,lh,Self-Intersections (SIF),,-1,250585
csrf,299154,pial,lh,Chamfer Distance,,0.9021570250030918,
csrf,299154,pial,lh,Hausdorff Distance,,5.519293424737863,
csrf,299154,pial,lh,Self-Intersections (SIF),,-1,258556
csrf,298051,pial,lh,Chamfer Distance,,0.8495014675802792,
csrf,298051,pial,lh,Hausdorff Distance,,4.829434707625395,
csrf,298051,pial,lh,Self-Intersections (SIF),,-1,260958
csrf,286650,pial,lh,Chamfer Distance,,0.8859027515008124,
csrf,286650,pial,lh,Hausdorff Distance,,7.2088190158590955,
csrf,286650,pial,lh,Self-Intersections (SIF),,-1,254764
csrf,285446,pial,lh,Chamfer Distance,,0.8997192436982743,
csrf,285446,pial,lh,Hausdorff Distance,,5.459164528914239,
csrf,285446,pial,lh,Self-Intersections (SIF),,-1,251767
csrf,293748,pial,rh,Chamfer Distance,,0.8663603515172187,
csrf,293748,pial,rh,Hausdorff Distance,,4.481811650850848,
csrf,293748,pial,rh,Self-Intersections (SIF),,-1,190113
csrf,289555,pial,rh,Chamfer Distance,,0.8634769224061893,
csrf,289555,pial,rh,Hausdorff Distance,,5.219988506576042,
csrf,289555,pial,rh,Self-Intersections (SIF),,-1,188825
csrf,297655,pial,rh,Chamfer Distance,,0.9326359948056315,
csrf,297655,pial,rh,Hausdorff Distance,,5.325538103183443,
csrf,297655,pial,rh,Self-Intersections (SIF),,-1,185087
csrf,295146,pial,rh,Chamfer Distance,,0.9182920760557263,
csrf,295146,pial,rh,Hausdorff Distance,,4.951312219781939,
csrf,295146,pial,rh,Self-Intersections (SIF),,-1,216739
csrf,298455,pial,rh,Chamfer Distance,,0.8750096926355218,
csrf,298455,pial,rh,Hausdorff Distance,,4.466817173181111,
csrf,298455,pial,rh,Self-Intersections (SIF),,-1,243241
csrf,287248,pial,rh,Chamfer Distance,,0.9104199595773719,
csrf,287248,pial,rh,Hausdorff Distance,,5.434252059682277,
csrf,287248,pial,rh,Self-Intersections (SIF),,-1,246157
csrf,290136,pial,rh,Chamfer Distance,,0.8684507935132837,
csrf,290136,pial,rh,Hausdorff Distance,,6.537908542650366,
csrf,290136,pial,rh,Self-Intersections (SIF),,-1,251863
csrf,299154,pial,rh,Chamfer Distance,,0.9241687789746749,
csrf,299154,pial,rh,Hausdorff Distance,,5.41718605396013,
csrf,299154,pial,rh,Self-Intersections (SIF),,-1,255479
csrf,298051,pial,rh,Chamfer Distance,,0.8671381491772014,
csrf,298051,pial,rh,Hausdorff Distance,,6.994032632324499,
csrf,298051,pial,rh,Self-Intersections (SIF),,-1,264915
csrf,289555,white,lh,Chamfer Distance,,0.7670291793254498,
csrf,293748,white,lh,Chamfer Distance,,0.7462451644090282,
csrf,289555,white,lh,Hausdorff Distance,,7.6868614449886605,
csrf,293748,white,lh,Hausdorff Distance,,3.434058383167718,
csrf,289555,white,lh,Self-Intersections (SIF),,-1,188257
csrf,293748,white,lh,Self-Intersections (SIF),,-1,194127
csrf,286650,pial,rh,Chamfer Distance,,0.9308879382666249,
csrf,286650,pial,rh,Hausdorff Distance,,7.3249094007861855,
csrf,286650,pial,rh,Self-Intersections (SIF),,-1,252141
csrf,285446,pial,rh,Chamfer Distance,,0.9118732390768621,
csrf,297655,white,lh,Chamfer Distance,,0.7673376507714001,
csrf,285446,pial,rh,Hausdorff Distance,,4.944310565400572,
csrf,297655,white,lh,Hausdorff Distance,,6.290176387561881,
csrf,285446,pial,rh,Self-Intersections (SIF),,-1,255330
csrf,297655,white,lh,Self-Intersections (SIF),,-1,185134
csrf,295146,white,lh,Chamfer Distance,,0.7550837246948648,
csrf,295146,white,lh,Hausdorff Distance,,3.9818604774939885,
csrf,295146,white,lh,Self-Intersections (SIF),,-1,214617
csrf,298455,white,lh,Chamfer Distance,,0.7421842312211118,
csrf,298455,white,lh,Hausdorff Distance,,3.2080165671788143,
csrf,298455,white,lh,Self-Intersections (SIF),,-1,241994
csrf,293748,white,rh,Chamfer Distance,,0.743419743697076,
csrf,293748,white,rh,Hausdorff Distance,,4.4243462131905735,
csrf,293748,white,rh,Self-Intersections (SIF),,-1,189774
csrf,289555,white,rh,Chamfer Distance,,0.7475029124167641,
csrf,289555,white,rh,Hausdorff Distance,,5.216186086550633,
csrf,287248,white,lh,Chamfer Distance,,0.7580131879486929,
csrf,289555,white,rh,Self-Intersections (SIF),,-1,188810
csrf,287248,white,lh,Hausdorff Distance,,3.54496541341556,
csrf,287248,white,lh,Self-Intersections (SIF),,-1,244709
csrf,290136,white,lh,Chamfer Distance,,0.7554268462072398,
csrf,290136,white,lh,Hausdorff Distance,,6.299969590274754,
csrf,290136,white,lh,Self-Intersections (SIF),,-1,249133
csrf,299154,white,lh,Chamfer Distance,,0.7494849674531514,
csrf,299154,white,lh,Hausdorff Distance,,4.046509801018233,
csrf,299154,white,lh,Self-Intersections (SIF),,-1,258172
csrf,297655,white,rh,Chamfer Distance,,0.7641053408051434,
csrf,297655,white,rh,Hausdorff Distance,,3.4966467721982766,
csrf,297655,white,rh,Self-Intersections (SIF),,-1,184730
csrf,298051,white,lh,Chamfer Distance,,0.7565952140204251,
csrf,298051,white,lh,Hausdorff Distance,,5.065755111134609,
csrf,298051,white,lh,Self-Intersections (SIF),,-1,259744
csrf,286650,white,lh,Chamfer Distance,,0.759063502515073,
csrf,286650,white,lh,Hausdorff Distance,,8.082697343295942,
csrf,286650,white,lh,Self-Intersections (SIF),,-1,253629
csrf,295146,white,rh,Chamfer Distance,,0.7623794408095969,
csrf,295146,white,rh,Hausdorff Distance,,6.046125151426308,
csrf,295146,white,rh,Self-Intersections (SIF),,-1,216808
csrf,285446,white,lh,Chamfer Distance,,0.7633042216642678,
csrf,285446,white,lh,Hausdorff Distance,,4.301232889820792,
csrf,285446,white,lh,Self-Intersections (SIF),,-1,250426
csrf,298455,white,rh,Chamfer Distance,,0.7465821901253369,
csrf,298455,white,rh,Hausdorff Distance,,3.0606912218297584,
csrf,298455,white,rh,Self-Intersections (SIF),,-1,242978
csrf,287248,white,rh,Chamfer Distance,,0.7723477146924888,
csrf,287248,white,rh,Hausdorff Distance,,6.114965424578425,
csrf,287248,white,rh,Self-Intersections (SIF),,-1,245618
csrf,290136,white,rh,Chamfer Distance,,0.7595112996052591,
csrf,290136,white,rh,Hausdorff Distance,,5.628514357458077,
csrf,290136,white,rh,Self-Intersections (SIF),,-1,251351
csrf,299154,white,rh,Chamfer Distance,,0.7536730809610985,
csrf,299154,white,rh,Hausdorff Distance,,4.503562502497441,
csrf,299154,white,rh,Self-Intersections (SIF),,-1,255879
csrf,298051,white,rh,Chamfer Distance,,0.7600447746439296,
csrf,298051,white,rh,Hausdorff Distance,,3.5044926797409075,
csrf,298051,white,rh,Self-Intersections (SIF),,-1,264236
csrf,286650,white,rh,Chamfer Distance,,0.7660367335215768,
csrf,286650,white,rh,Hausdorff Distance,,4.368019432644095,
csrf,286650,white,rh,Self-Intersections (SIF),,-1,253158
csrf,285446,white,rh,Chamfer Distance,,0.7643669222671271,
csrf,285446,white,rh,Hausdorff Distance,,4.468223855426559,
csrf,285446,white,rh,Self-Intersections (SIF),,-1,255073
